# Depth chart expansion — Wave 25+ all-FBS pass
# Generated 2026-05-27. Sources: class-year heuristic + editorial knowledge (consensus_may_2026).
# Covers 86 FBS teams not included in the original Wave 25 top-50 seed.

# === Air Force ===
32040,Reis Stocksdale,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Bowling Green WR2 — senior receiver, secondary target
12236,Chris Williams,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Bowling Green LB1 — senior returning starter

# === Buffalo ===
3796,Ta'Quan Roberson,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Buffalo QB1 — senior returning starter
12388,Al-Jay Henderson,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Buffalo RB1 — senior returning starter
11379,Jasaiah Gathings,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Buffalo WR1 — senior returning starter
25177,Qua Sanders,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Buffalo WR2 — senior receiver, secondary target
31705,Connor Henderson,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Buffalo LB1 — senior returning starter

# === BYU ===
29243,Treyson Bourguet,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,BYU QB1 — junior returning starter
12501,Enoch Nawahine,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,BYU RB1 — senior returning starter
12502,Chase Roberts,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,BYU WR1 — senior returning starter
12475,Choe Bryant-Strother,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,BYU LB1 — senior returning starter

# === California ===
3818,Devin Brown,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,California QB1 — junior returning starter
12872,LJ Johnson Jr.,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,California RB1 — senior returning starter
12772,Trond Grizzell,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,California WR1 — senior returning starter
13575,Jacob De Jesus,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,California WR2 — senior receiver, secondary target
5803,Chris Victor,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,California LB1 — senior returning starter

# === Central Michigan ===
12927,Joey Labas,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Central Michigan QB1 — senior returning starter
12929,Nahree Biggins,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Central Michigan RB1 — senior returning starter
31535,Tyson Davis,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Central Michigan WR1 — junior returning starter
53247,Cairo Rhodes,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Central Michigan LB1 — senior returning starter

# === Charlotte ===
13874,Conner Harrell,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Charlotte QB1 — junior returning starter
10602,Henry Rutledge,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Charlotte RB1 — senior returning starter
14916,Justin Olson,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Charlotte WR1 — senior returning starter
9813,Jayden McGowan,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Charlotte WR2 — senior receiver, secondary target
13606,Shay Taylor,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Charlotte LB1 — senior returning starter

# === Coastal Carolina ===
11452,MJ Morris,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Coastal Carolina QB1 — junior returning starter
9739,Jalen John,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Coastal Carolina RB1 — senior returning starter
6372,Malick Meiga,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Coastal Carolina WR1 — senior returning starter
6373,Jameson Tucker,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Coastal Carolina WR2 — senior receiver, secondary target
15484,Dontae Lunan,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Coastal Carolina LB1 — senior returning starter

# === Colorado State ===
3673,Tahj Bullock,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Colorado State QB1 — senior returning starter
13040,Keegan Holles,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Colorado State RB1 — junior returning starter
32064,Jordan McIntyre,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Colorado State WR1 — senior returning starter
14813,Tay Lanier,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Colorado State WR2 — senior receiver, secondary target
23219,Jaques Evans,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Colorado State LB1 — senior returning starter

# === Duke ===
53328,Michael Appel Jr.,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Duke QB1 — senior returning starter
5154,Anderson Castle,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Duke RB1 — senior returning starter
10492,Andrel Anthony Jr.,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Duke WR1 — senior returning starter
12166,Sahmir Hagans,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Duke WR2 — senior receiver, secondary target
10154,Jaiden Francois,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Duke LB1 — senior returning starter

# === East Carolina ===
10585,Mike Wright,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,East Carolina QB1 — senior returning starter
13474,Marlon Gunn,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,East Carolina RB1 — senior returning starter
31261,Kyler Pearson,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,East Carolina WR1 — senior returning starter
13482,Kelan Robinson,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,East Carolina WR2 — senior receiver, secondary target
13454,Dameon Wilson,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,East Carolina LB1 — senior returning starter

# === Eastern Michigan ===
6402,Noah Kim,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Eastern Michigan QB1 — senior returning starter
9715,Dontae McMillan,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Eastern Michigan RB1 — senior returning starter
31264,Porter Rooks,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Eastern Michigan WR1 — senior returning starter
9714,Terry Lockett,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Eastern Michigan WR2 — senior receiver, secondary target
49898,Kadin Bailey,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Eastern Michigan LB1 — senior returning starter

# === Florida Atlantic ===
6069,Zach Gibson,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida Atlantic QB1 — senior returning starter
16834,Gemari Sands,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida Atlantic RB1 — sophomore returning starter
28225,JR Wilson Jr.,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida Atlantic WR1 — senior returning starter
34799,Devarius Mitchell,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida Atlantic WR2 — senior receiver, secondary target
6258,Naejuan Barber,DL,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida Atlantic DL anchor — senior returning starter

# === Florida International ===
47732,Joe Pesansky,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida International QB1 — senior returning starter
10925,Kejon Owens,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida International RB1 — senior returning starter
16990,Tar'Varish Dawson Jr.,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida International WR1 — senior returning starter
15037,Ross Fournet,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida International WR2 — senior receiver, secondary target
25489,Johnny Chaney Jr.,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida International LB1 — senior returning starter

# === Florida State ===
9815,Thomas Castellanos,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida State QB1 — senior returning starter
9773,Caziah Holmes,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida State RB1 — senior returning starter
17528,Gavin Blackwell,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida State WR1 — senior returning starter
6171,Squirrel White,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida State WR2 — senior receiver, secondary target
13666,Stefon Thompson,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Florida State LB1 — senior returning starter

# === Fresno State ===
11297,E.J. Warner,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Fresno State QB1 — senior returning starter
14862,Johnathan Arceneaux,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Fresno State RB1 — senior returning starter
14860,Jordan Brown,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Fresno State WR1 — senior returning starter
23316,Josiah Freeman,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Fresno State WR2 — senior receiver, secondary target
7443,Jadon Pearson,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Fresno State LB1 — senior returning starter

# === Georgia Southern ===
11833,JC French,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia Southern QB1 — junior returning starter
11834,OJ Arnold,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia Southern RB1 — senior returning starter
16784,Camden Brown,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia Southern WR1 — senior returning starter
11836,Marcus Sanders Jr.,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia Southern WR2 — senior receiver, secondary target
5021,Brendan Harrington,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia Southern LB1 — senior returning starter

# === Georgia State ===
11471,Christian Veilleux,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia State QB1 — senior returning starter
13907,Rashad Amos,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia State RB1 — senior returning starter
16373,Leo Blackburn,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia State WR1 — senior returning starter
5880,Zaire Thornton,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia State WR2 — senior receiver, secondary target
50222,Zavier Carter,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Georgia State LB1 — senior returning starter

# === Hawai'i ===
32272,Caleb Freeman,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Hawai'i QB1 — senior returning starter
12016,Landon Sims,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Hawai'i RB1 — senior returning starter
12064,Karsyn Pupunu,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Hawai'i WR1 — senior returning starter
12015,Nicholas Cenacle,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Hawai'i WR2 — senior receiver, secondary target
53339,Giovanni Iovino,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Hawai'i LB1 — senior returning starter

# === Indiana ===
8478,Grant Wilson,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Indiana QB1 — senior returning starter
10978,Solomon Vanhorse,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Indiana RB1 — senior returning starter
9350,Tyler Morris,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Indiana WR1 — senior returning starter
27638,E.J. Williams Jr.,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Indiana WR2 — senior receiver, secondary target
9188,Dominique Ratcliff,DL,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Indiana DL anchor — senior returning starter

# === James Madison ===
13568,Matthew Sluka,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,James Madison QB1 — senior returning starter
17410,Jobi Malary,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,James Madison RB1 — senior returning starter
31655,Isaiah Alston,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,James Madison WR1 — senior returning starter
14256,Nick DeGennaro,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,James Madison WR2 — senior receiver, secondary target
10647,Brandon Fique,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,James Madison LB1 — senior returning starter

# === Kent State ===
12270,CJ Montes,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kent State QB1 — senior returning starter
13846,Jordan Nubin,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kent State RB1 — senior returning starter
14160,Ali Fisher,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kent State WR1 — senior returning starter
31663,Sebastian Brown,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Kent State WR2 — senior receiver, secondary target
12407,Semaj Cross,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kent State LB1 — senior returning starter

# === Kentucky ===
44757,Zach Calzada,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kentucky QB1 — senior returning starter
13698,Dante Dowdell,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kentucky RB1 — junior returning starter
23370,Javian Hester,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kentucky WR1 — senior returning starter
11027,Jay Maclin,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Kentucky WR2 — senior receiver, secondary target
11013,Daveren Rayner,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Kentucky LB1 — senior returning starter

# === Liberty ===
10870,Ryan Burger,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Liberty QB1 — junior returning starter
10878,Julian Gray,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Liberty RB1 — senior returning starter
15010,Reese Smith,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Liberty WR1 — senior returning starter
10876,Elijah Canion,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Liberty WR2 — senior receiver, secondary target
10847,Joseph Carter,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Liberty LB1 — senior returning starter

# === Louisiana ===
13921,Walker Howard,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana QB1 — junior returning starter
3966,Zylan Perry,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana RB1 — junior returning starter
4102,Robert Williams,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana WR1 — senior returning starter
4106,Dale Martin,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana WR2 — senior receiver, secondary target
3990,Terrence Williams,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana LB1 — senior returning starter

# === Louisiana Tech ===
57202,Trey Kukuk,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana Tech QB1 — junior returning starter
57200,Andrew Burnette,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana Tech RB1 — senior returning starter
47225,Devin Gandy,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana Tech WR1 — senior returning starter
57205,Tre Averhart,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana Tech WR2 — senior receiver, secondary target
13314,Kolbe Fields,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Louisiana Tech LB1 — senior returning starter

# === Marshall ===
27815,Carlos Del Rio-Wilson,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Marshall QB1 — junior returning starter
4567,Tony Mathis Jr.,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Marshall RB1 — senior returning starter
18519,Jakolbe Baldwin,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Marshall WR1 — senior returning starter
10254,Bryan Robinson,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Marshall WR2 — senior receiver, secondary target
12550,Jayland Parker,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Marshall LB1 — senior returning starter

# === Maryland ===
16793,Justyn Martin,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Maryland QB1 — junior returning starter
26919,Eli Mason,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Maryland RB1 — junior returning starter
10494,Jalil Farooq,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Maryland WR1 — senior returning starter
11443,Shaleak Knotts,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Maryland WR2 — senior receiver, secondary target
13609,Cam Rice,DL,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Maryland DL anchor — senior returning starter

# === Massachusetts ===
53346,Grant Jordan,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Massachusetts QB1 — senior returning starter
6790,Juwaun Price,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Massachusetts RB1 — senior returning starter
27957,Donnie Gray,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Massachusetts WR1 — senior returning starter
26846,Jake McConnachie,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Massachusetts WR2 — senior receiver, secondary target
53350,Dean Shaffer,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Massachusetts LB1 — senior returning starter

# === Memphis ===
10005,Brendon Lewis,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Memphis QB1 — senior returning starter
11063,Frank Peasant,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Memphis RB1 — senior returning starter
11141,Ger-Cari Caldwell,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Memphis WR1 — senior returning starter
6706,Jadon Thompson,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Memphis WR2 — senior receiver, secondary target
10616,Cam Burden,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Memphis LB1 — senior returning starter

# === Miami (OH) ===
11657,Dequan Finn,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Miami (OH) QB1 — senior returning starter
31294,Kenny Tracy,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Miami (OH) RB1 — senior returning starter
20777,Deion Colzie,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Miami (OH) WR1 — senior returning starter
9805,Darion Williamson,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Miami (OH) WR2 — senior receiver, secondary target
10544,Corban Hondru,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Miami (OH) LB1 — senior returning starter

# === Michigan State ===
10684,Aidan Chiles,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Michigan State QB1 — junior returning starter
8947,Elijah Tau-Tolliver,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Michigan State RB1 — senior returning starter
10670,Alante Brown,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Michigan State WR1 — senior returning starter
11064,Omari Kelly,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Michigan State WR2 — senior receiver, secondary target
10666,Darius Snow,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Michigan State LB1 — senior returning starter

# === Middle Tennessee ===
11071,Nick Vattiato,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Middle Tennessee QB1 — senior returning starter
13623,Rickey Hunt,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Middle Tennessee RB1 — sophomore returning starter
11061,Gamarion Carter,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Middle Tennessee WR1 — senior returning starter
11066,Myles Butler,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Middle Tennessee WR2 — senior receiver, secondary target
11050,Brandon Buckner,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Middle Tennessee LB1 — senior returning starter

# === Mississippi State ===
14346,Blake Shapen,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Mississippi State QB1 — senior returning starter
14349,Davon Booth,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Mississippi State RB1 — senior returning starter
14343,Jordan Mosley,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Mississippi State WR1 — senior returning starter
9712,Markus Allen,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Mississippi State WR2 — senior receiver, secondary target
14325,Branden Jennings,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Mississippi State LB1 — senior returning starter

# === NC State ===
32645,Ethan Rhodes,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,NC State QB1 — senior returning starter
12567,Daylan Smothers,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,NC State RB1 — sophomore returning starter
12574,Wesley Grimes,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,NC State WR1 — senior returning starter
12559,Caden Fordham,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,NC State LB1 — senior returning starter

# === Nevada ===
24930,Chubba Purdy,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Nevada QB1 — senior returning starter
10008,Caleb Ramseur,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Nevada RB1 — senior returning starter
45571,Dakota Thomas,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Nevada WR1 — senior returning starter
24932,Nathaneal Floyd,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,Nevada WR2 — senior receiver, secondary target
27632,Nahji Logan,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,Nevada LB1 — senior returning starter

# === New Mexico ===
35436,James Laubstein,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico QB1 — senior returning starter
11872,Damon Bankston,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico RB1 — senior returning starter
9510,Keagan Johnson,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico WR1 — senior returning starter
8882,Dmitri Johnson,DL,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico DL anchor — senior returning starter

# === New Mexico State ===
41598,Logan Fife,QB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico State QB1 — senior returning starter
16811,Larenzo McMillan,RB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico State RB1 — senior returning starter
10722,Glynn Johnson Jr,WR,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico State WR1 — senior returning starter
33048,Allen Ortiz,WR,2,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico State WR2 — senior receiver, secondary target
32780,Bryant Jackson,LB,1,returning_starter,projected,consensus_may_2026,,2026-05-27,New Mexico State LB1 — senior returning starter

