season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2025,Steven Demboski,OL,Delaware,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Keegan Davis,DE,FIU,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Tylon Dunlap,DT,Kennesaw State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Kenton Simmons,DE,FIU,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Parker Hughes,LB,Middle Tennessee State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Jakari Foster,DB,Louisiana Tech,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Nate Reed,K,Delaware,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,John Hoyet Chance,P,Louisiana Tech,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Mysonne Pollard,RET,Delaware,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Dash Luke,RET,Missouri State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Rex Robich,LS,Western Kentucky,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Jacob Clark,QB,Missouri State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Coleman Bennett,RB,Kennesaw State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,K.D. Hutchinson,WR,Western Kentucky,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Jeron Askren,TE,Missouri State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Marshall Jackson,OL,Western Kentucky,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Harper Holloman,DE,Western Kentucky,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,KD Johnson,DT,UTEP,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Udoka Ezeani,DE,UTEP,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Mac Sanders,LB,Jacksonville State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Tre’Quon Fegans,DB,Jacksonville State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Yousef Obeid,K,Missouri State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Joshua Huiet,P,Kennesaw State,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Tim Burns Jr.,RET,Sam Houston,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Dedrick Latulas,RET,Louisiana Tech,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
2025,Josh Hancock,LS,UTEP,all_conference,All-Conference USA,Conference USA,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Conference_USA_football_season
